Order_ID,Component_ID,Vendor_ID,Route_ID,Order_Date,Contractual_Delivery_Date,Actual_Delivery_Date,Delivered_Qty,Ordered_Qty,Price_per_Unit,Committed_Lead_Days,Actual_Lead_Days,Shortfall,Shortfall_flag,Delay_Indicator,Source,Destination,Mode,Avg_Transit_Days,Weather_Disruption_Index,Route Risk Score,Backup Route Availability,Peak_Congestion_Indicator,vendor_id,vendor_name,Reliability_score,avg_lead_days,past_incident_count,Quality_Rejection_Rate (%),Supplier_Dependency_Index,collaboration_tenure
O3297,C05,V015,R020,12-10-2010,14-11-2010,05-12-2010,737,750,37,33,54,13,1,1,Amritsar,Bangalore,Train,4,3,3.5,No,High,V015,Omicron Co.,81,3,0,4.4,69,7
O3298,C04,V005,R028,13-10-2010,31-10-2010,26-11-2010,362,735,65.2,18,44,373,1,1,Bhopal,Bangalore,Flight,2,0.9,1.2,Yes,Low,V005,Epsilon Corp,68,10,1,5,70,1
O3299,C01,V013,R003,14-10-2010,21-11-2010,30-11-2010,50,57,25.5,38,47,7,1,1,Chennai,Bangalore,Flight,1,0.9,1.3,Yes,Low,V013,Nu Logistics,77,6,3,6.5,77,5
O3300,C04,V010,R020,14-10-2010,23-10-2010,26-10-2010,50,410,65.2,9,12,360,1,1,Amritsar,Bangalore,Train,4,3,3.5,No,High,V010,Kappa Goods,63,8,4,6.1,86,2
O3301,C03,V007,R009,16-10-2010,30-10-2010,26-11-2010,396,750,88,14,41,354,1,1,Surat,Bangalore,Train,4,2.1,2.5,Yes,Medium,V007,Eta Vendors,92,4,1,2.4,51,2
O3302,C03,V014,R007,16-10-2010,28-10-2010,07-11-2010,50,270,88,12,22,220,1,1,Pune,Bangalore,Train,3,1.9,2.4,Yes,Medium,V014,Xi Exports,85,3,1,2.3,40,6
O3303,C03,V003,R006,18-10-2010,25-10-2010,07-11-2010,140,750,88,7,20,610,1,1,Jaipur,Bangalore,Flight,2,0.7,1.1,Yes,Low,V003,Gamma Goods,71,8,1,4.7,47,7
O3304,C04,V009,R008,18-10-2010,12-11-2010,04-12-2010,129,385,65.2,25,47,256,1,1,Bhopal,Bangalore,Lorry,3,2,2.6,Yes,Medium,V009,Iota Traders,64,6,1,8.1,80,1
O3305,C04,V004,R022,18-10-2010,14-11-2010,16-11-2010,50,50,65.2,27,29,0,0,1,Delhi,Bangalore,Flight,2,1,1.2,Yes,Low,V004,Delta Traders,92,3,2,1,35,3
O3306,C02,V014,R026,20-10-2010,29-11-2010,25-12-2010,50,304,12.75,40,66,254,1,1,Jaipur,Bangalore,Train,4,2,2.4,Yes,Medium,V014,Xi Exports,85,3,1,2.3,40,6
O3307,C01,V011,R006,20-10-2010,17-11-2010,15-11-2010,62,750,25.5,28,26,688,1,0,Jaipur,Bangalore,Flight,2,0.7,1.1,Yes,Low,V011,Lambda Ltd.,71,5,0,1.5,58,5
O3308,C01,V001,R014,21-10-2010,01-12-2010,17-12-2010,80,188,25.5,41,57,108,1,1,Vijayawada,Bangalore,Flight,2,0.8,1,No,Low,V001,Alpha Metals,81,3,1,2.6,49,6
O3309,C05,V003,R011,21-10-2010,19-12-2010,26-12-2010,50,183,37,59,66,133,1,1,Patna,Bangalore,Lorry,5,3.1,3.7,No,High,V003,Gamma Goods,71,8,1,4.7,47,7
O3310,C01,V007,R009,22-10-2010,04-11-2010,13-11-2010,50,401,25.5,13,22,351,1,1,Surat,Bangalore,Train,4,2.1,2.5,Yes,Medium,V007,Eta Vendors,92,4,1,2.4,51,2
O3311,C05,V004,R003,22-10-2010,13-12-2010,12-01-2011,176,750,37,52,82,574,1,1,Chennai,Bangalore,Flight,1,0.9,1.3,Yes,Low,V004,Delta Traders,92,3,2,1,35,3
O3312,C04,V009,R001,25-10-2010,26-11-2010,25-12-2010,50,328,65.2,32,61,278,1,1,Mumbai,Bangalore,Lorry,4,2.4,3.1,Yes,Medium,V009,Iota Traders,64,6,1,8.1,80,1
O3313,C05,V009,R020,26-10-2010,19-12-2010,09-01-2011,251,750,37,54,75,499,1,1,Amritsar,Bangalore,Train,4,3,3.5,No,High,V009,Iota Traders,64,6,1,8.1,80,1
O3314,C03,V014,R021,27-10-2010,29-11-2010,21-12-2010,123,174,88,33,55,51,1,1,Mumbai,Bangalore,Train,3,2.2,2.9,Yes,Medium,V014,Xi Exports,85,3,1,2.3,40,6
O3315,C02,V002,R018,27-10-2010,19-11-2010,18-11-2010,71,274,12.75,23,22,203,1,0,Rajkot,Bangalore,Train,4,2.2,2.5,No,Medium,V002,Beta Supplies,76,9,4,4.2,64,1
O3316,C01,V013,R009,28-10-2010,20-12-2010,24-12-2010,227,234,25.5,53,57,7,1,1,Surat,Bangalore,Train,4,2.1,2.5,Yes,Medium,V013,Nu Logistics,77,6,3,6.5,77,5
O3317,C04,V002,R005,29-10-2010,10-11-2010,13-11-2010,50,112,65.2,12,15,62,1,1,Ahmedabad,Bangalore,Lorry,4,2.2,2.8,Yes,High,V002,Beta Supplies,76,9,4,4.2,64,1
O3318,C03,V005,R001,29-10-2010,29-11-2010,29-12-2010,178,215,88,31,61,37,1,1,Mumbai,Bangalore,Lorry,4,2.4,3.1,Yes,Medium,V005,Epsilon Corp,68,10,1,5,70,1
O3319,C04,V010,R029,01-11-2010,14-11-2010,15-11-2010,246,606,65.2,13,14,360,1,1,Surat,Bangalore,Lorry,4,2.4,2.9,Yes,Medium,V010,Kappa Goods,63,8,4,6.1,86,2
O3320,C05,V006,R019,02-11-2010,21-12-2010,18-01-2011,50,320,37,49,77,270,1,1,Coimbatore,Bangalore,Lorry,3,2.3,2.6,No,Medium,V006,Zeta Imports,87,7,1,6,66,2
O3321,C02,V005,R005,02-11-2010,01-01-2011,31-12-2010,97,310,12.75,60,59,213,1,0,Ahmedabad,Bangalore,Lorry,4,2.2,2.8,Yes,High,V005,Epsilon Corp,68,10,1,5,70,1
O3322,C02,V011,R020,03-11-2010,08-12-2010,04-12-2010,121,249,12.75,35,31,128,1,0,Amritsar,Bangalore,Train,4,3,3.5,No,High,V011,Lambda Ltd.,71,5,0,1.5,58,5
O3323,C03,V014,R009,03-11-2010,31-12-2010,30-12-2010,50,106,88,58,57,56,1,0,Surat,Bangalore,Train,4,2.1,2.5,Yes,Medium,V014,Xi Exports,85,3,1,2.3,40,6
O3324,C01,V002,R008,03-11-2010,15-12-2010,12-12-2010,50,170,25.5,42,39,120,1,0,Bhopal,Bangalore,Lorry,3,2,2.6,Yes,Medium,V002,Beta Supplies,76,9,4,4.2,64,1
O3325,C05,V005,R015,05-11-2010,17-11-2010,09-12-2010,50,477,37,12,34,427,1,1,Nashik,Bangalore,Train,3,1.7,2.1,No,Medium,V005,Epsilon Corp,68,10,1,5,70,1
O3326,C04,V015,R022,07-11-2010,13-12-2010,14-12-2010,50,111,65.2,36,37,61,1,1,Delhi,Bangalore,Flight,2,1,1.2,Yes,Low,V015,Omicron Co.,81,3,0,4.4,69,7
O3327,C03,V001,R025,11-11-2010,31-12-2010,30-01-2011,50,214,88,50,80,164,1,1,Ahmedabad,Bangalore,Flight,2,0.7,1.1,Yes,Low,V001,Alpha Metals,81,3,1,2.6,49,6
O3328,C02,V014,R017,12-11-2010,25-12-2010,30-12-2010,50,617,12.75,43,48,567,1,1,Mysore,Bangalore,Flight,2,0.6,1,No,Low,V014,Xi Exports,85,3,1,2.3,40,6
O3329,C02,V011,R007,14-11-2010,13-12-2010,21-12-2010,50,314,12.75,29,37,264,1,1,Pune,Bangalore,Train,3,1.9,2.4,Yes,Medium,V011,Lambda Ltd.,71,5,0,1.5,58,5
O3330,C05,V010,R006,15-11-2010,30-11-2010,29-12-2010,99,750,37,15,44,651,1,1,Jaipur,Bangalore,Flight,2,0.7,1.1,Yes,Low,V010,Kappa Goods,63,8,4,6.1,86,2
O3331,C02,V005,R024,15-11-2010,17-12-2010,01-01-2011,272,750,12.75,32,47,478,1,1,Hyderabad,Bangalore,Lorry,4,2.3,2.8,Yes,Medium,V005,Epsilon Corp,68,10,1,5,70,1
O3332,C02,V009,R025,16-11-2010,23-11-2010,22-11-2010,179,402,12.75,7,6,223,1,0,Ahmedabad,Bangalore,Flight,2,0.7,1.1,Yes,Low,V009,Iota Traders,64,6,1,8.1,80,1
O3333,C03,V006,R016,17-11-2010,15-12-2010,03-01-2011,50,349,88,28,47,299,1,1,Jodhpur,Bangalore,Lorry,4,2.6,3.3,No,High,V006,Zeta Imports,87,7,1,6,66,2
O3334,C05,V010,R011,18-11-2010,03-12-2010,25-12-2010,50,750,37,15,37,700,1,1,Patna,Bangalore,Lorry,5,3.1,3.7,No,High,V010,Kappa Goods,63,8,4,6.1,86,2
O3335,C02,V014,R019,19-11-2010,19-12-2010,17-12-2010,199,415,12.75,30,28,216,1,0,Coimbatore,Bangalore,Lorry,3,2.3,2.6,No,Medium,V014,Xi Exports,85,3,1,2.3,40,6
O3336,C04,V007,R007,19-11-2010,06-01-2011,29-12-2010,126,750,65.2,48,40,624,1,0,Pune,Bangalore,Train,3,1.9,2.4,Yes,Medium,V007,Eta Vendors,92,4,1,2.4,51,2
O3337,C01,V012,R008,19-11-2010,17-01-2011,07-01-2011,50,209,25.5,59,49,159,1,0,Bhopal,Bangalore,Lorry,3,2,2.6,Yes,Medium,V012,Mu Materials,50,11,5,6.7,80,4
O3338,C03,V010,R027,19-11-2010,17-12-2010,11-12-2010,179,423,88,28,22,244,1,0,Pune,Bangalore,Lorry,4,2.1,2.6,Yes,Medium,V010,Kappa Goods,63,8,4,6.1,86,2
O3339,C01,V002,R007,19-11-2010,09-12-2010,07-01-2011,50,552,25.5,20,49,502,1,1,Pune,Bangalore,Train,3,1.9,2.4,Yes,Medium,V002,Beta Supplies,76,9,4,4.2,64,1
O3340,C01,V003,R009,20-11-2010,11-01-2011,12-01-2011,65,750,25.5,52,53,685,1,1,Surat,Bangalore,Train,4,2.1,2.5,Yes,Medium,V003,Gamma Goods,71,8,1,4.7,47,7
O3341,C05,V002,R014,21-11-2010,17-01-2011,13-02-2011,371,750,37,57,84,379,1,1,Vijayawada,Bangalore,Flight,2,0.8,1,No,Low,V002,Beta Supplies,76,9,4,4.2,64,1
O3342,C01,V013,R013,21-11-2010,19-01-2011,13-01-2011,50,293,25.5,59,53,243,1,0,Thane,Bangalore,Lorry,4,2.5,2.9,No,Medium,V013,Nu Logistics,77,6,3,6.5,77,5
O3343,C02,V007,R001,23-11-2010,10-12-2010,02-12-2010,65,380,12.75,17,9,315,1,0,Mumbai,Bangalore,Lorry,4,2.4,3.1,Yes,Medium,V007,Eta Vendors,92,4,1,2.4,51,2
O3344,C05,V004,R029,24-11-2010,29-12-2010,17-01-2011,50,750,37,35,54,700,1,1,Surat,Bangalore,Lorry,4,2.4,2.9,Yes,Medium,V004,Delta Traders,92,3,2,1,35,3
O3345,C05,V008,R015,27-11-2010,24-01-2011,07-02-2011,409,627,37,58,72,218,1,1,Nashik,Bangalore,Train,3,1.7,2.1,No,Medium,V008,Theta Supplies,72,3,0,4.3,35,4
O3346,C01,V013,R006,28-11-2010,08-12-2010,10-12-2010,72,210,25.5,10,12,138,1,1,Jaipur,Bangalore,Flight,2,0.7,1.1,Yes,Low,V013,Nu Logistics,77,6,3,6.5,77,5
O3347,C02,V012,R028,28-11-2010,24-01-2011,18-02-2011,64,234,12.75,57,82,170,1,1,Bhopal,Bangalore,Flight,2,0.9,1.2,Yes,Low,V012,Mu Materials,50,11,5,6.7,80,4
O3348,C04,V012,R008,30-11-2010,20-12-2010,17-12-2010,107,114,65.2,20,17,7,1,0,Bhopal,Bangalore,Lorry,3,2,2.6,Yes,Medium,V012,Mu Materials,50,11,5,6.7,80,4
O3349,C03,V008,R007,30-11-2010,29-12-2010,23-01-2011,50,349,88,29,54,299,1,1,Pune,Bangalore,Train,3,1.9,2.4,Yes,Medium,V008,Theta Supplies,72,3,0,4.3,35,4
O3350,C02,V001,R007,02-12-2010,18-01-2011,18-01-2011,100,183,12.75,47,47,83,1,1,Pune,Bangalore,Train,3,1.9,2.4,Yes,Medium,V001,Alpha Metals,81,3,1,2.6,49,6
O3351,C02,V002,R026,03-12-2010,06-01-2011,02-01-2011,50,50,12.75,34,30,0,0,0,Jaipur,Bangalore,Train,4,2,2.4,Yes,Medium,V002,Beta Supplies,76,9,4,4.2,64,1
O3352,C02,V013,R028,04-12-2010,23-01-2011,05-02-2011,50,247,12.75,50,63,197,1,1,Bhopal,Bangalore,Flight,2,0.9,1.2,Yes,Low,V013,Nu Logistics,77,6,3,6.5,77,5
O3353,C05,V009,R009,07-12-2010,05-01-2011,25-01-2011,223,245,37,29,49,22,1,1,Surat,Bangalore,Train,4,2.1,2.5,Yes,Medium,V009,Iota Traders,64,6,1,8.1,80,1
O3354,C05,V004,R024,08-12-2010,18-01-2011,30-01-2011,273,548,37,41,53,275,1,1,Hyderabad,Bangalore,Lorry,4,2.3,2.8,Yes,Medium,V004,Delta Traders,92,3,2,1,35,3
O3355,C03,V014,R027,09-12-2010,15-12-2010,16-12-2010,50,516,88,6,7,466,1,1,Pune,Bangalore,Lorry,4,2.1,2.6,Yes,Medium,V014,Xi Exports,85,3,1,2.3,40,6
O3356,C02,V007,R008,09-12-2010,24-01-2011,04-02-2011,76,159,12.75,46,57,83,1,1,Bhopal,Bangalore,Lorry,3,2,2.6,Yes,Medium,V007,Eta Vendors,92,4,1,2.4,51,2
O3357,C03,V014,R014,09-12-2010,16-01-2011,12-01-2011,50,632,88,38,34,582,1,0,Vijayawada,Bangalore,Flight,2,0.8,1,No,Low,V014,Xi Exports,85,3,1,2.3,40,6
O3358,C03,V003,R003,15-12-2010,10-01-2011,11-01-2011,50,221,88,26,27,171,1,1,Chennai,Bangalore,Flight,1,0.9,1.3,Yes,Low,V003,Gamma Goods,71,8,1,4.7,47,7
O3359,C04,V005,R014,16-12-2010,07-02-2011,19-02-2011,218,750,65.2,53,65,532,1,1,Vijayawada,Bangalore,Flight,2,0.8,1,No,Low,V005,Epsilon Corp,68,10,1,5,70,1
O3360,C03,V013,R004,16-12-2010,14-02-2011,16-03-2011,76,277,88,60,90,201,1,1,Hyderabad,Bangalore,Train,3,1.8,2.1,Yes,Medium,V013,Nu Logistics,77,6,3,6.5,77,5
O3361,C05,V002,R011,17-12-2010,24-02-2011,14-02-2011,262,374,37,69,59,112,1,0,Patna,Bangalore,Lorry,5,3.1,3.7,No,High,V002,Beta Supplies,76,9,4,4.2,64,1
O3362,C03,V008,R026,18-12-2010,02-02-2011,05-02-2011,50,50,88,46,49,0,0,1,Jaipur,Bangalore,Train,4,2,2.4,Yes,Medium,V008,Theta Supplies,72,3,0,4.3,35,4
O3363,C05,V008,R023,18-12-2010,13-02-2011,04-02-2011,50,552,37,57,48,502,1,0,Chennai,Bangalore,Train,4,1.9,2.1,Yes,Medium,V008,Theta Supplies,72,3,0,4.3,35,4
O3364,C01,V003,R020,20-12-2010,12-01-2011,05-02-2011,472,750,25.5,23,47,278,1,1,Amritsar,Bangalore,Train,4,3,3.5,No,High,V003,Gamma Goods,71,8,1,4.7,47,7
O3365,C05,V010,R022,20-12-2010,23-01-2011,15-02-2011,53,172,37,34,57,119,1,1,Delhi,Bangalore,Flight,2,1,1.2,Yes,Low,V010,Kappa Goods,63,8,4,6.1,86,2
O3366,C02,V004,R004,22-12-2010,05-01-2011,17-01-2011,317,396,12.75,14,26,79,1,1,Hyderabad,Bangalore,Train,3,1.8,2.1,Yes,Medium,V004,Delta Traders,92,3,2,1,35,3
O3367,C05,V011,R006,25-12-2010,07-01-2011,12-01-2011,400,471,37,13,18,71,1,1,Jaipur,Bangalore,Flight,2,0.7,1.1,Yes,Low,V011,Lambda Ltd.,71,5,0,1.5,58,5
O3368,C03,V004,R019,26-12-2010,07-02-2011,08-02-2011,189,699,88,43,44,510,1,1,Coimbatore,Bangalore,Lorry,3,2.3,2.6,No,Medium,V004,Delta Traders,92,3,2,1,35,3
O3369,C04,V010,R023,26-12-2010,10-01-2011,03-01-2011,289,312,65.2,15,8,23,1,0,Chennai,Bangalore,Train,4,1.9,2.1,Yes,Medium,V010,Kappa Goods,63,8,4,6.1,86,2
O3370,C05,V002,R021,27-12-2010,16-01-2011,08-02-2011,50,325,37,20,43,275,1,1,Mumbai,Bangalore,Train,3,2.2,2.9,Yes,Medium,V002,Beta Supplies,76,9,4,4.2,64,1
O3371,C01,V002,R012,29-12-2010,25-01-2011,30-01-2011,50,284,25.5,27,32,234,1,1,Indore,Bangalore,Train,3,2,2.2,No,Medium,V002,Beta Supplies,76,9,4,4.2,64,1
O3372,C01,V010,R002,30-12-2010,16-02-2011,13-02-2011,115,178,25.5,48,45,63,1,0,Delhi,Bangalore,Train,3,2.1,2.6,Yes,Low,V010,Kappa Goods,63,8,4,6.1,86,2
O3373,C01,V006,R002,01-01-2011,10-03-2011,02-03-2011,79,136,25.5,68,60,57,1,0,Delhi,Bangalore,Train,3,2.1,2.6,Yes,Low,V006,Zeta Imports,87,7,1,6,66,2
O3374,C03,V005,R023,02-01-2011,26-02-2011,23-02-2011,194,222,88,55,52,28,1,0,Chennai,Bangalore,Train,4,1.9,2.1,Yes,Medium,V005,Epsilon Corp,68,10,1,5,70,1
O3375,C02,V002,R009,04-01-2011,17-02-2011,10-02-2011,50,241,12.75,44,37,191,1,0,Surat,Bangalore,Train,4,2.1,2.5,Yes,Medium,V002,Beta Supplies,76,9,4,4.2,64,1
O3376,C02,V002,R030,06-01-2011,16-01-2011,19-01-2011,50,411,12.75,10,13,361,1,1,Lucknow,Bangalore,Train,4,2.2,2.5,Yes,Medium,V002,Beta Supplies,76,9,4,4.2,64,1
O3377,C03,V005,R010,07-01-2011,19-01-2011,16-02-2011,703,750,88,12,40,47,1,1,Lucknow,Bangalore,Flight,2,1,1.5,Yes,Low,V005,Epsilon Corp,68,10,1,5,70,1
O3378,C03,V006,R005,07-01-2011,16-01-2011,12-02-2011,73,256,88,9,36,183,1,1,Ahmedabad,Bangalore,Lorry,4,2.2,2.8,Yes,High,V006,Zeta Imports,87,7,1,6,66,2
O3379,C03,V015,R007,08-01-2011,03-02-2011,05-02-2011,248,618,88,26,28,370,1,1,Pune,Bangalore,Train,3,1.9,2.4,Yes,Medium,V015,Omicron Co.,81,3,0,4.4,69,7
O3380,C02,V010,R002,09-01-2011,24-01-2011,30-01-2011,50,290,12.75,15,21,240,1,1,Delhi,Bangalore,Train,3,2.1,2.6,Yes,Low,V010,Kappa Goods,63,8,4,6.1,86,2
O3381,C05,V002,R020,09-01-2011,19-02-2011,21-03-2011,70,384,37,41,71,314,1,1,Amritsar,Bangalore,Train,4,3,3.5,No,High,V002,Beta Supplies,76,9,4,4.2,64,1
O3382,C05,V007,R020,10-01-2011,16-03-2011,08-03-2011,50,141,37,65,57,91,1,0,Amritsar,Bangalore,Train,4,3,3.5,No,High,V007,Eta Vendors,92,4,1,2.4,51,2
O3383,C02,V015,R006,10-01-2011,21-02-2011,14-02-2011,50,269,12.75,42,35,219,1,0,Jaipur,Bangalore,Flight,2,0.7,1.1,Yes,Low,V015,Omicron Co.,81,3,0,4.4,69,7
O3384,C02,V004,R005,10-01-2011,08-02-2011,06-02-2011,135,711,12.75,29,27,576,1,0,Ahmedabad,Bangalore,Lorry,4,2.2,2.8,Yes,High,V004,Delta Traders,92,3,2,1,35,3
O3385,C01,V011,R001,10-01-2011,01-02-2011,20-02-2011,187,197,25.5,22,41,10,1,1,Mumbai,Bangalore,Lorry,4,2.4,3.1,Yes,Medium,V011,Lambda Ltd.,71,5,0,1.5,58,5
O3386,C01,V013,R027,11-01-2011,27-02-2011,03-03-2011,50,50,25.5,47,51,0,0,1,Pune,Bangalore,Lorry,4,2.1,2.6,Yes,Medium,V013,Nu Logistics,77,6,3,6.5,77,5
O3387,C05,V012,R007,11-01-2011,28-01-2011,09-02-2011,150,189,37,17,29,39,1,1,Pune,Bangalore,Train,3,1.9,2.4,Yes,Medium,V012,Mu Materials,50,11,5,6.7,80,4
O3388,C01,V008,R016,13-01-2011,08-03-2011,14-03-2011,50,50,25.5,54,60,0,0,1,Jodhpur,Bangalore,Lorry,4,2.6,3.3,No,High,V008,Theta Supplies,72,3,0,4.3,35,4
O3389,C01,V008,R021,13-01-2011,24-02-2011,22-03-2011,50,64,25.5,42,68,14,1,1,Mumbai,Bangalore,Train,3,2.2,2.9,Yes,Medium,V008,Theta Supplies,72,3,0,4.3,35,4
O3390,C01,V001,R027,14-01-2011,03-02-2011,22-02-2011,50,137,25.5,20,39,87,1,1,Pune,Bangalore,Lorry,4,2.1,2.6,Yes,Medium,V001,Alpha Metals,81,3,1,2.6,49,6
O3391,C05,V010,R013,15-01-2011,23-01-2011,08-02-2011,189,339,37,8,24,150,1,1,Thane,Bangalore,Lorry,4,2.5,2.9,No,Medium,V010,Kappa Goods,63,8,4,6.1,86,2
O3392,C05,V004,R011,16-01-2011,23-02-2011,10-03-2011,340,750,37,38,53,410,1,1,Patna,Bangalore,Lorry,5,3.1,3.7,No,High,V004,Delta Traders,92,3,2,1,35,3
O3393,C05,V009,R024,19-01-2011,13-03-2011,05-03-2011,110,314,37,53,45,204,1,0,Hyderabad,Bangalore,Lorry,4,2.3,2.8,Yes,Medium,V009,Iota Traders,64,6,1,8.1,80,1
O3394,C03,V006,R012,24-01-2011,20-03-2011,22-03-2011,132,220,88,55,57,88,1,1,Indore,Bangalore,Train,3,2,2.2,No,Medium,V006,Zeta Imports,87,7,1,6,66,2
O3395,C04,V006,R016,29-01-2011,16-03-2011,30-03-2011,72,170,65.2,46,60,98,1,1,Jodhpur,Bangalore,Lorry,4,2.6,3.3,No,High,V006,Zeta Imports,87,7,1,6,66,2
O3396,C02,V002,R014,30-01-2011,07-02-2011,26-02-2011,50,211,12.75,8,27,161,1,1,Vijayawada,Bangalore,Flight,2,0.8,1,No,Low,V002,Beta Supplies,76,9,4,4.2,64,1
O3397,C05,V014,R007,01-02-2011,26-02-2011,09-03-2011,150,346,37,25,36,196,1,1,Pune,Bangalore,Train,3,1.9,2.4,Yes,Medium,V014,Xi Exports,85,3,1,2.3,40,6
O3398,C02,V011,R024,02-02-2011,09-02-2011,28-02-2011,51,130,12.75,7,26,79,1,1,Hyderabad,Bangalore,Lorry,4,2.3,2.8,Yes,Medium,V011,Lambda Ltd.,71,5,0,1.5,58,5
O3399,C02,V015,R005,02-02-2011,05-04-2011,01-04-2011,96,191,12.75,62,58,95,1,0,Ahmedabad,Bangalore,Lorry,4,2.2,2.8,Yes,High,V015,Omicron Co.,81,3,0,4.4,69,7
O3400,C02,V002,R028,02-02-2011,17-02-2011,12-02-2011,50,50,12.75,15,10,0,0,0,Bhopal,Bangalore,Flight,2,0.9,1.2,Yes,Low,V002,Beta Supplies,76,9,4,4.2,64,1
O3401,C03,V015,R023,04-02-2011,27-02-2011,19-03-2011,110,218,88,23,43,108,1,1,Chennai,Bangalore,Train,4,1.9,2.1,Yes,Medium,V015,Omicron Co.,81,3,0,4.4,69,7
O3402,C03,V014,R012,05-02-2011,01-03-2011,28-03-2011,50,132,88,24,51,82,1,1,Indore,Bangalore,Train,3,2,2.2,No,Medium,V014,Xi Exports,85,3,1,2.3,40,6
O3403,C03,V007,R019,06-02-2011,23-03-2011,25-03-2011,50,135,88,45,47,85,1,1,Coimbatore,Bangalore,Lorry,3,2.3,2.6,No,Medium,V007,Eta Vendors,92,4,1,2.4,51,2
O3404,C04,V006,R024,06-02-2011,24-02-2011,15-03-2011,50,150,65.2,18,37,100,1,1,Hyderabad,Bangalore,Lorry,4,2.3,2.8,Yes,Medium,V006,Zeta Imports,87,7,1,6,66,2
O3405,C03,V003,R023,07-02-2011,16-03-2011,10-03-2011,50,307,88,37,31,257,1,0,Chennai,Bangalore,Train,4,1.9,2.1,Yes,Medium,V003,Gamma Goods,71,8,1,4.7,47,7
O3406,C05,V010,R029,07-02-2011,21-03-2011,13-04-2011,468,750,37,42,65,282,1,1,Surat,Bangalore,Lorry,4,2.4,2.9,Yes,Medium,V010,Kappa Goods,63,8,4,6.1,86,2
O3407,C05,V005,R005,09-02-2011,28-02-2011,18-03-2011,111,750,37,19,37,639,1,1,Ahmedabad,Bangalore,Lorry,4,2.2,2.8,Yes,High,V005,Epsilon Corp,68,10,1,5,70,1
O3408,C03,V006,R028,09-02-2011,24-03-2011,20-04-2011,263,337,88,43,70,74,1,1,Bhopal,Bangalore,Flight,2,0.9,1.2,Yes,Low,V006,Zeta Imports,87,7,1,6,66,2
O3409,C04,V007,R026,11-02-2011,13-04-2011,06-04-2011,122,344,65.2,61,54,222,1,0,Jaipur,Bangalore,Train,4,2,2.4,Yes,Medium,V007,Eta Vendors,92,4,1,2.4,51,2
O3410,C04,V014,R008,11-02-2011,21-02-2011,02-03-2011,371,750,65.2,10,19,379,1,1,Bhopal,Bangalore,Lorry,3,2,2.6,Yes,Medium,V014,Xi Exports,85,3,1,2.3,40,6
O3411,C02,V004,R024,11-02-2011,01-03-2011,19-02-2011,266,390,12.75,18,8,124,1,0,Hyderabad,Bangalore,Lorry,4,2.3,2.8,Yes,Medium,V004,Delta Traders,92,3,2,1,35,3
O3412,C03,V006,R009,12-02-2011,24-02-2011,15-03-2011,173,244,88,12,31,71,1,1,Surat,Bangalore,Train,4,2.1,2.5,Yes,Medium,V006,Zeta Imports,87,7,1,6,66,2
O3413,C05,V015,R019,18-02-2011,27-03-2011,21-04-2011,632,666,37,37,62,34,1,1,Coimbatore,Bangalore,Lorry,3,2.3,2.6,No,Medium,V015,Omicron Co.,81,3,0,4.4,69,7
O3414,C05,V006,R013,18-02-2011,28-02-2011,01-03-2011,125,407,37,10,11,282,1,1,Thane,Bangalore,Lorry,4,2.5,2.9,No,Medium,V006,Zeta Imports,87,7,1,6,66,2
O3415,C03,V014,R008,19-02-2011,15-04-2011,15-04-2011,50,750,88,55,55,700,1,1,Bhopal,Bangalore,Lorry,3,2,2.6,Yes,Medium,V014,Xi Exports,85,3,1,2.3,40,6
O3416,C02,V001,R011,19-02-2011,04-04-2011,18-04-2011,72,91,12.75,44,58,19,1,1,Patna,Bangalore,Lorry,5,3.1,3.7,No,High,V001,Alpha Metals,81,3,1,2.6,49,6
O3417,C02,V011,R028,21-02-2011,29-03-2011,06-04-2011,50,88,12.75,36,44,38,1,1,Bhopal,Bangalore,Flight,2,0.9,1.2,Yes,Low,V011,Lambda Ltd.,71,5,0,1.5,58,5
O3418,C05,V004,R005,22-02-2011,12-03-2011,30-03-2011,100,750,37,18,36,650,1,1,Ahmedabad,Bangalore,Lorry,4,2.2,2.8,Yes,High,V004,Delta Traders,92,3,2,1,35,3
O3419,C05,V015,R029,23-02-2011,21-04-2011,14-04-2011,50,591,37,57,50,541,1,0,Surat,Bangalore,Lorry,4,2.4,2.9,Yes,Medium,V015,Omicron Co.,81,3,0,4.4,69,7
O3420,C05,V004,R016,24-02-2011,18-04-2011,21-04-2011,152,170,37,53,56,18,1,1,Jodhpur,Bangalore,Lorry,4,2.6,3.3,No,High,V004,Delta Traders,92,3,2,1,35,3
O3421,C02,V015,R017,25-02-2011,15-04-2011,28-04-2011,50,239,12.75,49,62,189,1,1,Mysore,Bangalore,Flight,2,0.6,1,No,Low,V015,Omicron Co.,81,3,0,4.4,69,7
O3422,C02,V007,R007,27-02-2011,28-04-2011,18-05-2011,93,387,12.75,60,80,294,1,1,Pune,Bangalore,Train,3,1.9,2.4,Yes,Medium,V007,Eta Vendors,92,4,1,2.4,51,2
O3423,C04,V004,R030,27-02-2011,06-05-2011,26-04-2011,60,584,65.2,68,58,524,1,0,Lucknow,Bangalore,Train,4,2.2,2.5,Yes,Medium,V004,Delta Traders,92,3,2,1,35,3
